id;title;status;release_date;revenue;runtime;adult;budget;imdb_id;original_language;original_title;genre;averageRating;year;nominees;awards;ROI
273169;French Women;Released;04/06/2014;12058187;116;FALSO;5000000;tt3098306;fr;Sous les jupes des filles;Comedy;53;2014.0;0.0;0.0;2.4116374
94047;My Way;Released;21/12/2011;16653488;137;FALSO;25500000;tt1606384;ko;마이웨이;Drama;76;2011.0;0.0;0.0;0.6530779607843137
514277;Mara;Released;22/08/2018;661769;100;FALSO;5000000;tt1773753;en;Mara;Crime;51;2018.0;0.0;0.0;0.1323538
592336;Don't Stop Me Now;Released;18/04/2019;5000000;102;FALSO;8000000;tt9260446;it;Ma cosa ci dice il cervello;Comedy;59;2019.0;0.0;0.0;0.625
2290;Jakob the Liar;Released;16/09/1999;4956701;120;FALSO;45000000;tt0120716;en;Jakob the Liar;Comedy;65;1999.0;0.0;0.0;0.11014891111111111
10337;Bugsy;Released;10/12/1991;49114016;134;FALSO;30000000;tt0101516;en;Bugsy;Crime;68;1991.0;10.0;2.0;1.6371338666666666
11854;Kuch Kuch Hota Hai;Released;16/10/1998;15306000;185;FALSO;153000;tt0172684;hi;कुछ कुछ होता है;Romance;75;1998.0;0.0;0.0;100.03921568627452
11342;Warlock;Released;01/06/1989;9094451;103;FALSO;7000000;tt0098622;en;Warlock;Horror;62;1989.0;0.0;0.0;1.2992072857142858
11060;Internal Affairs;Released;12/01/1990;27734391;115;FALSO;15000000;tt0099850;en;Internal Affairs;Crime;65;1990.0;0.0;0.0;1.8489594
28665;Fame;Released;23/09/2009;77211836;107;FALSO;18000000;tt1016075;en;Fame;Music;50;2009.0;0.0;0.0;4.289546444444444
308453;The Bronze;Released;22/01/2016;615816;108;FALSO;3500000;tt3859304;en;The Bronze;Drama;61;2016.0;0.0;0.0;0.17594742857142856
414453;Columbus;Released;04/08/2017;1015744;105;FALSO;700000;tt5990474;en;Columbus;Drama;72;2017.0;0.0;0.0;1.4510628571428572
18764;Twin Dragons;Released;15/01/1992;8332431;104;FALSO;10000000;tt0105399;cn;双龙会;Comedy;64;1992.0;0.0;0.0;0.8332431
10425;The Death and Life of Bobby Z;Released;23/07/2007;413454;97;FALSO;22000000;tt0473188;en;The Death and Life of Bobby Z;Drama;58;2007.0;0.0;0.0;0.018793363636363636
28794;The House by the Cemetery;Released;14/08/1981;1845819;87;FALSO;786801;tt0082966;it;Quella villa accanto al cimitero;Horror;61;1981.0;0.0;0.0;2.345979478927963
5857;I Know Who Killed Me;Released;27/07/2007;9620399;105;FALSO;12000000;tt0897361;en;I Know Who Killed Me;Thriller;36;2007.0;0.0;0.0;0.8016999166666666
6440;The Shipping News;Released;18/12/2001;24690441;111;FALSO;38000000;tt0120824;en;The Shipping News;Drama;67;2001.0;0.0;0.0;0.6497484473684211
426338;Holy Camp!;Released;29/09/2017;2963886;109;FALSO;3144622;tt5176252;es;La llamada;Comedy;62;2017.0;0.0;0.0;0.9425253655288298
9442;Dead Men Don't Wear Plaid;Released;21/05/1982;18196170;89;FALSO;9000000;tt0083798;en;Dead Men Don't Wear Plaid;Comedy;68;1982.0;0.0;0.0;2.0217966666666665
14429;Drive Me Crazy;Released;01/10/1999;22593409;91;FALSO;8000000;tt0164114;en;Drive Me Crazy;Romance;58;1999.0;0.0;0.0;2.824176125
10765;Private Benjamin;Released;06/10/1980;69800000;110;FALSO;15000000;tt0081375;en;Private Benjamin;Comedy;62;1980.0;3.0;0.0;4.653333333333333
11042;The Barbarian Invasions;Released;24/09/2003;3432342;99;FALSO;8000000;tt0338135;fr;Les Invasions barbares;Comedy;75;2003.0;2.0;1.0;0.42904275
30596;Bodyguards and Assassins;Released;18/12/2009;6604537;139;FALSO;23000000;tt1403130;cn;十月圍城;Drama;68;2009.0;0.0;0.0;0.2871537826086957
400;Things to Do in Denver When You're Dead;Released;01/12/1995;529766;116;FALSO;8000000;tt0114660;en;Things to Do in Denver When You're Dead;Drama;67;1995.0;0.0;0.0;0.06622075
17707;Brokedown Palace;Released;13/08/1999;10115013;100;FALSO;25000000;tt0120620;en;Brokedown Palace;Drama;64;1999.0;0.0;0.0;0.40460052
121826;Quartet;Released;08/09/2012;59520298;98;FALSO;11000000;tt1441951;en;Quartet;Drama;68;2012.0;0.0;0.0;5.410936181818182
10476;Hustle & Flow;Released;22/07/2005;23563727;116;FALSO;8000000;tt0410097;en;Hustle & Flow;Crime;73;2005.0;2.0;1.0;2.945465875
14819;Heavyweights;Released;17/02/1995;17689177;100;FALSO;10000000;tt0110006;en;Heavyweights;Family;66;1995.0;0.0;0.0;1.7689177
11157;She-Devil;Released;08/12/1989;15400000;99;FALSO;20000000;tt0098309;en;She-Devil;Comedy;58;1989.0;0.0;0.0;0.77
2016;Days of Glory;Released;27/09/2006;22963701;128;FALSO;14500000;tt0444182;fr;Indigènes;Drama;70;2006.0;1.0;0.0;1.5837035172413794
7091;Vampire's Kiss;Released;17/09/1988;725131;103;FALSO;2000000;tt0098577;en;Vampire's Kiss;Comedy;61;1988.0;0.0;0.0;0.3625655
1049;Sommersby;Released;05/02/1993;140081992;109;FALSO;30000000;tt0108185;en;Sommersby;Drama;63;1993.0;0.0;0.0;4.669399733333333
8512;Devil in a Blue Dress;Released;15/09/1995;16140822;102;FALSO;27000000;tt0112857;en;Devil in a Blue Dress;Thriller;68;1995.0;0.0;0.0;0.5978082222222222
391714;On Chesil Beach;Released;19/01/2018;3335913;110;FALSO;745971;tt1667321;en;On Chesil Beach;Drama;63;2018.0;0.0;0.0;4.471907084859867
9431;Bordello of Blood;Released;16/08/1996;5600000;87;FALSO;15000000;tt0117826;en;Bordello of Blood;Horror;54;1996.0;0.0;0.0;0.37333333333333335
9623;The Juror;Released;02/02/1996;22754725;118;FALSO;44000000;tt0116731;en;The Juror;Thriller;57;1996.0;0.0;0.0;0.5171528409090909
12277;Undercover Brother;Released;31/05/2002;41604473;86;FALSO;25000000;tt0279493;en;Undercover Brother;Action;59;2002.0;0.0;0.0;1.66417892
11217;Club Dread;Released;27/02/2004;5001655;104;FALSO;8500000;tt0331953;en;Club Dread;Comedy;57;2004.0;0.0;0.0;0.58843
10384;Supernova;Released;14/01/2000;14828081;91;FALSO;90000000;tt0134983;en;Supernova;Science Fiction;49;2000.0;0.0;0.0;0.16475645555555554
20701;Tales from the Darkside: The Movie;Released;03/05/1990;16324573;93;FALSO;3500000;tt0100740;en;Tales from the Darkside: The Movie;Thriller;62;1990.0;0.0;0.0;4.664163714285714
17711;The Adventures of Rocky & Bullwinkle;Released;30/06/2000;35134820;88;FALSO;76000000;tt0131704;en;The Adventures of Rocky & Bullwinkle;Family;43;2000.0;0.0;0.0;0.46230026315789474
309304;Grandma;Released;04/06/2015;7205073;78;FALSO;600000;tt4270516;en;Grandma;Comedy;67;2015.0;0.0;0.0;12.008455
12662;Psycho III;Released;02/04/1986;14481606;93;FALSO;8400000;tt0091799;en;Psycho III;Horror;55;1986.0;0.0;0.0;1.7240007142857143
11899;The Muppets Take Manhattan;Released;27/06/1984;25500000;94;FALSO;8000000;tt0087755;en;The Muppets Take Manhattan;Romance;69;1984.0;1.0;0.0;3.1875
340402;Almost Christmas;Released;11/11/2016;42487325;111;FALSO;17000000;tt4649416;en;Almost Christmas;Comedy;62;2016.0;0.0;0.0;2.499254411764706
43919;Hatchet II;Released;26/08/2010;156190;85;FALSO;2500000;tt1270835;en;Hatchet II;Horror;55;2010.0;0.0;0.0;0.062476
2210;Earth Girls Are Easy;Released;08/09/1988;3916303;100;FALSO;10000000;tt0097257;en;Earth Girls Are Easy;Comedy;55;1988.0;0.0;0.0;0.3916303
19556;Miss March;Released;13/03/2009;4591629;89;FALSO;6000000;tt1151922;en;Miss March;Comedy;50;2009.0;0.0;0.0;0.7652715
11215;Baby Boom;Released;07/10/1987;26712476;110;FALSO;15000000;tt0092605;en;Baby Boom;Comedy;64;1987.0;0.0;0.0;1.7808317333333334
500475;SuperFly;Released;13/06/2018;20545116;107;FALSO;16000000;tt7690670;en;SuperFly;Action;53;2018.0;0.0;0.0;1.28406975
12412;Miracle at St. Anna;Released;15/09/2008;9323833;160;FALSO;45000000;tt1046997;en;Miracle at St. Anna;Drama;61;2008.0;0.0;0.0;0.20719628888888889
10433;Mad Dog and Glory;Released;05/03/1993;11081586;96;FALSO;19000000;tt0107473;en;Mad Dog and Glory;Comedy;62;1993.0;0.0;0.0;0.5832413684210527
302349;Iron Sky: The Coming Race;Released;25/01/2019;400900;93;FALSO;21000000;tt3038708;en;Iron Sky: The Coming Race;Action;50;2019.0;0.0;0.0;0.01909047619047619
12618;Random Hearts;Released;08/10/1999;74608570;133;FALSO;64000000;tt0156934;en;Random Hearts;Drama;54;1999.0;0.0;0.0;1.16575890625
9544;FearDotCom;Released;09/08/2002;18902015;101;FALSO;40000000;tt0295254;en;FearDotCom;Horror;34;2002.0;0.0;0.0;0.472550375
22345;Baby Geniuses;Released;12/03/1999;36450736;97;FALSO;12000000;tt0118665;en;Baby Geniuses;Science Fiction;26;1999.0;0.0;0.0;3.037561333333333
370964;I Am Dragon;Released;03/12/2015;10495305;110;FALSO;18000000;tt4057376;ru;Он - дракон;Fantasy;68;2015.0;0.0;0.0;0.5830725
383785;Kung Fu Yoga;Released;27/01/2017;254212245;107;FALSO;65000000;tt4217392;zh;功夫瑜伽;Comedy;52;2017.0;0.0;0.0;3.9109576153846155
9096;Medicine Man;Released;07/02/1992;45500797;106;FALSO;40000000;tt0104839;en;Medicine Man;Adventure;60;1992.0;0.0;0.0;1.137519925
10490;Drop Dead Gorgeous;Released;23/07/1999;10571408;98;FALSO;10000000;tt0157503;en;Drop Dead Gorgeous;Comedy;67;1999.0;0.0;0.0;1.0571408
46332;Of Gods and Men;Released;08/09/2010;41424067;120;FALSO;4000000;tt1588337;fr;Des hommes et des dieux;Drama;72;2010.0;0.0;0.0;10.35601675
10705;Henry V;Released;05/10/1989;10176701;137;FALSO;9000000;tt0097499;en;Henry V;War;75;1989.0;3.0;1.0;1.1307445555555555
11169;Spartan;Released;12/03/2004;8112712;102;FALSO;19250000;tt0360009;en;Spartan;Mystery;65;2004.0;0.0;0.0;0.42143958441558443
227735;Dolphin Tale 2;Released;11/09/2014;52424533;107;FALSO;36000000;tt2978462;en;Dolphin Tale 2;Family;64;2014.0;0.0;0.0;1.4562370277777779
26594;The Secret;Released;26/03/2006;65600000;90;FALSO;3500000;tt0846789;en;The Secret;Documentary;55;2006.0;0.0;0.0;18.742857142857144
13763;Purple Rain;Released;27/07/1984;68392977;111;FALSO;7200000;tt0087957;en;Purple Rain;Drama;65;1984.0;1.0;1.0;9.499024583333334
463319;Shadow;Released;30/09/2018;91708374;116;FALSO;44005000;tt6864046;zh;影;Action;70;2018.0;0.0;0.0;2.084044404044995
10550;Ballistic: Ecks vs. Sever;Released;20/09/2002;19924033;91;FALSO;70000000;tt0308208;en;Ballistic: Ecks vs. Sever;Action;37;2002.0;0.0;0.0;0.28462904285714286
10210;A Midsummer Night's Dream;Released;14/05/1999;16071990;116;FALSO;11000000;tt0140379;en;A Midsummer Night's Dream;Fantasy;64;1999.0;0.0;0.0;1.46109
33908;Three… Extremes;Released;20/08/2004;516930;125;FALSO;77532;tt0420251;ko;쓰리, 몬스터;Horror;69;2004.0;0.0;0.0;6.667311561677759
13825;The Lazarus Project;Released;24/10/2008;558000;99;FALSO;9750000;tt0464041;en;The Lazarus Project;Drama;60;2008.0;0.0;0.0;0.05723076923076923
12281;Mean Creek;Released;15/01/2004;603943;90;FALSO;500000;tt0377091;en;Mean Creek;Crime;71;2004.0;0.0;0.0;1.207886
28053;City Island;Released;06/03/2009;7875862;104;FALSO;6000000;tt1174730;en;City Island;Drama;73;2009.0;0.0;0.0;1.3126436666666668
253331;Black or White;Released;06/09/2014;21571189;121;FALSO;9000000;tt2883434;en;Black or White;Drama;67;2014.0;0.0;0.0;2.3967987777777777
17710;Hey Arnold! The Movie;Released;28/06/2002;15249308;76;FALSO;3000000;tt0314166;en;Hey Arnold! The Movie;Animation;60;2002.0;0.0;0.0;5.083102666666667
5139;The Fox and the Child;Released;27/12/2007;29610210;94;FALSO;13000000;tt0756648;fr;Le Renard et l'Enfant;Adventure;68;2007.0;0.0;0.0;2.2777084615384617
10379;Drop Dead Fred;Released;19/04/1991;13878334;103;FALSO;6788000;tt0101775;en;Drop Dead Fred;Comedy;60;1991.0;0.0;0.0;2.0445394814378313
28176;Tucker: The Man and His Dream;Released;12/08/1988;19652638;111;FALSO;23000000;tt0096316;en;Tucker: The Man and His Dream;Drama;69;1988.0;3.0;0.0;0.8544625217391304
9536;Bio-Dome;Released;12/01/1996;13400000;95;FALSO;8500000;tt0115683;en;Bio-Dome;Comedy;44;1996.0;0.0;0.0;1.576470588235294
12775;Flesh + Blood;Released;30/08/1985;100000;126;FALSO;6500000;tt0089153;en;Flesh + Blood;Adventure;67;1985.0;0.0;0.0;0.015384615384615385
422715;The Bride;Released;19/01/2017;6945256;90;FALSO;1500000;tt6095090;ru;Невеста;Mystery;46;2017.0;0.0;0.0;4.630170666666666
209262;Parkland;Released;02/10/2013;1412181;94;FALSO;10000000;tt2345112;en;Parkland;History;64;2013.0;0.0;0.0;0.1412181
14846;Little Black Book;Released;06/08/2004;22035509;111;FALSO;35000000;tt0361841;en;Little Black Book;Comedy;54;2004.0;0.0;0.0;0.6295859714285714
10946;Earth;Released;10/10/2007;109000000;90;FALSO;15000000;tt0393597;en;Earth;Documentary;79;2007.0;0.0;0.0;7.266666666666667
9686;New York Stories;Released;10/03/1989;10763469;124;FALSO;15000000;tt0097965;en;New York Stories;Comedy;64;1989.0;0.0;0.0;0.7175646
15577;Crossing Over;Released;10/02/2009;1037335;113;FALSO;25000000;tt0924129;en;Crossing Over;Crime;67;2009.0;0.0;0.0;0.0414934
123377;Pietà;Released;05/09/2012;6616296;104;FALSO;103000;tt2299842;ko;피에타;Drama;71;2012.0;0.0;0.0;64.23588349514563
347629;Thank You for Your Service;Released;26/10/2017;9438370;109;FALSO;20000000;tt2776878;en;Thank You for Your Service;Drama;66;2017.0;0.0;0.0;0.4719185
6917;The Gate;Released;21/04/1987;13539458;86;FALSO;2500000;tt0093075;en;The Gate;Horror;61;1987.0;0.0;0.0;5.4157832
313943;Revolt;Released;01/07/2017;24416;87;FALSO;4000000;tt3722614;en;Revolt;Science Fiction;53;2017.0;0.0;0.0;0.006104
55292;Shaolin;Released;20/01/2011;33662874;131;FALSO;29000000;tt1533749;zh;新少林寺;Action;68;2011.0;0.0;0.0;1.1607887586206898
10169;Men at Work;Released;24/08/1990;16247964;98;FALSO;9000000;tt0100135;en;Men at Work;Comedy;59;1990.0;0.0;0.0;1.8053293333333333
202575;The House of Magic;Released;24/12/2013;64197205;86;FALSO;34000000;tt3148834;en;The House of Magic;Family;62;2013.0;0.0;0.0;1.8881530882352942
280391;Animal Kingdom: Let's Go Ape;Released;08/04/2015;16294916;100;FALSO;37580800;tt1220911;fr;Pourquoi j'ai pas mangé mon père;Adventure;49;2015.0;0.0;0.0;0.4335968366825613
13803;Amusement;Released;09/10/2008;170255;85;FALSO;6000000;tt0476958;en;Amusement;Horror;49;2008.0;0.0;0.0;0.028375833333333333
416186;Godard Mon Amour;Released;24/06/2017;82264;108;FALSO;12840746;tt5687334;fr;Le Redoutable;Drama;66;2017.0;0.0;0.0;0.006406481367982826
117691;Gangs of Wasseypur - Part 1;Released;22/06/2012;4100000;160;FALSO;1400000;tt1954470;hi;गैंग्स ऑफ़ वास्सेपुर पार्ट - १;Action;82;2012.0;0.0;0.0;2.9285714285714284
18462;Night of the Comet;Released;16/11/1984;14418922;95;FALSO;3000000;tt0087799;en;Night of the Comet;Comedy;63;1984.0;0.0;0.0;4.806307333333334
75622;Rampart;Released;23/11/2011;972512;108;FALSO;12000000;tt1640548;en;Rampart;Crime;58;2011.0;0.0;0.0;0.08104266666666667
25468;My Dinner with Andre;Released;11/10/1981;5250000;110;FALSO;475000;tt0082783;en;My Dinner with Andre;Comedy;77;1981.0;0.0;0.0;11.052631578947368
9616;The Order;Released;05/09/2003;11560806;102;FALSO;35000000;tt0304711;en;The Order;Drama;51;2003.0;0.0;0.0;0.33030874285714285
476764;The Front Runner;Released;06/11/2018;3242235;113;FALSO;25000000;tt7074886;en;The Front Runner;Drama;61;2018.0;0.0;0.0;0.1296894
206296;The Last Five Years;Released;03/11/2014;292092;94;FALSO;3500000;tt2474024;en;The Last Five Years;Comedy;59;2014.0;0.0;0.0;0.08345485714285714
13691;Piglet's Big Movie;Released;16/03/2003;62870546;75;FALSO;46000000;tt0323642;en;Piglet's Big Movie;Animation;61;2003.0;0.0;0.0;1.366751
539651;Don't Let Go;Released;30/08/2019;5300000;107;FALSO;5000000;tt6803212;en;Don't Let Go;Science Fiction;64;2019.0;0.0;0.0;1.06
17894;The Beautician and the Beast;Released;07/02/1997;11486880;105;FALSO;16000000;tt0118691;en;The Beautician and the Beast;Comedy;55;1997.0;0.0;0.0;0.71793
1450;Blood: The Last Vampire;Released;02/04/2009;5874530;91;FALSO;30000000;tt0806027;en;Blood: The Last Vampire;Action;53;2009.0;0.0;0.0;0.19581766666666667
10945;Jumpin' Jack Flash;Released;23/04/1986;29844101;100;FALSO;18000000;tt0091306;en;Jumpin' Jack Flash;Romance;60;1986.0;0.0;0.0;1.6580056111111112
12253;Biker Boyz;Released;31/01/2003;23510601;110;FALSO;24000000;tt0326769;en;Biker Boyz;Action;47;2003.0;0.0;0.0;0.979608375
3033;Gods and Monsters;Released;21/01/1998;6451628;105;FALSO;10000000;tt0120684;en;Gods and Monsters;Drama;73;1998.0;3.0;1.0;0.6451628
14289;Fire Down Below;Released;05/09/1997;16228448;105;FALSO;60000000;tt0119123;en;Fire Down Below;Action;52;1997.0;0.0;0.0;0.2704741333333333
10167;Half Past Dead;Released;15/11/2002;19233280;98;FALSO;25000000;tt0297162;en;Half Past Dead;Crime;46;2002.0;0.0;0.0;0.7693312
11109;Vera Drake;Released;22/10/2004;13300000;125;FALSO;11000000;tt0383694;en;Vera Drake;Drama;76;2004.0;3.0;0.0;1.209090909090909
2990;Pacific Heights;Released;28/09/1990;55000000;102;FALSO;18000000;tt0100318;en;Pacific Heights;Thriller;64;1990.0;0.0;0.0;3.0555555555555554
27414;Silent Night, Deadly Night;Released;09/11/1984;2491460;79;FALSO;1065000;tt0088117;en;Silent Night, Deadly Night;Thriller;58;1984.0;0.0;0.0;2.339399061032864
11633;Appleseed;Released;17/04/2004;1461989;101;FALSO;10000000;tt0401233;ja;アップルシード;Animation;69;2004.0;0.0;0.0;0.1461989
19200;Shadows and Fog;Released;05/12/1991;2735731;85;FALSO;14000000;tt0105378;en;Shadows and Fog;Comedy;67;1991.0;0.0;0.0;0.19540935714285715
10729;Quick Change;Released;13/07/1990;15260154;89;FALSO;15000000;tt0100449;en;Quick Change;Comedy;68;1990.0;0.0;0.0;1.0173436
15723;The Big Kahuna;Released;17/11/1999;3728888;90;FALSO;7000000;tt0189584;en;The Big Kahuna;Comedy;65;1999.0;0.0;0.0;0.5326982857142857
1252;Lonely Hearts;Released;30/04/2006;2520000;108;FALSO;18000000;tt0441774;en;Lonely Hearts;Drama;64;2006.0;0.0;0.0;0.14
9407;Red Corner;Released;30/10/1997;22420000;122;FALSO;48000000;tt0119994;en;Red Corner;Crime;63;1997.0;0.0;0.0;0.46708333333333335
456048;The Humanity Bureau;Released;11/07/2017;17544173;94;FALSO;6000000;tt6143568;en;The Humanity Bureau;Action;45;2017.0;0.0;0.0;2.9240288333333333
9099;Sgt. Bilko;Released;29/03/1996;37956793;90;FALSO;39000000;tt0117608;en;Sgt. Bilko;Comedy;59;1996.0;0.0;0.0;0.9732511025641025
428495;The Nile Hilton Incident;Released;19/06/2017;81089;111;FALSO;4250000;tt5540188;en;The Nile Hilton Incident;Thriller;68;2017.0;0.0;0.0;0.01907976470588235
454283;Action Point;Released;01/06/2018;5059608;85;FALSO;19000000;tt6495770;en;Action Point;Comedy;52;2018.0;0.0;0.0;0.26629515789473684
10534;White Squall;Released;02/02/1996;10300000;129;FALSO;38000000;tt0118158;en;White Squall;Drama;66;1996.0;0.0;0.0;0.2710526315789474
9424;Disturbing Behavior;Released;24/07/1998;17514980;84;FALSO;15000000;tt0134619;en;Disturbing Behavior;Mystery;57;1998.0;0.0;0.0;1.1676653333333333
10858;Nixon;Released;22/12/1995;13681765;192;FALSO;44000000;tt0113987;en;Nixon;Drama;70;1995.0;4.0;0.0;0.31094920454545455
9842;School for Scoundrels;Released;29/09/2006;17807569;100;FALSO;20000000;tt0462519;en;School for Scoundrels;Comedy;59;2006.0;0.0;0.0;0.89037845
232679;When the Game Stands Tall;Released;22/08/2014;30127963;115;FALSO;15000000;tt2247476;en;When the Game Stands Tall;Drama;66;2014.0;0.0;0.0;2.008530866666667
13922;The Great Raid;Released;12/08/2005;10166502;132;FALSO;80000000;tt0326905;en;The Great Raid;Action;66;2005.0;0.0;0.0;0.127081275
455551;The Recall;Released;02/06/2017;1319566;91;FALSO;5000000;tt5669936;en;The Recall;Science Fiction;42;2017.0;0.0;0.0;0.2639132
12700;Dominion: Prequel to The Exorcist;Released;20/05/2005;251495;117;FALSO;30000000;tt0449086;en;Dominion: Prequel to The Exorcist;Horror;51;2005.0;0.0;0.0;0.008383166666666667
41110;I Am Love;Released;05/09/2009;12014663;120;FALSO;3600000;tt1226236;it;Io sono l'amore;Drama;70;2009.0;1.0;0.0;3.3374063888888887
11632;Vanity Fair;Released;01/09/2004;16123851;141;FALSO;23000000;tt0241025;en;Vanity Fair;Drama;62;2004.0;0.0;0.0;0.701037
337154;The Meddler;Released;05/04/2016;4267218;100;FALSO;3200000;tt4501454;en;The Meddler;Comedy;63;2016.0;0.0;0.0;1.333505625
86868;Would I Lie to You? 3;Released;31/01/2012;40924982;120;FALSO;25496629;tt1794850;fr;La Vérité si je mens ! 3;Comedy;53;2012.0;0.0;0.0;1.605113444604775
25284;The Last Seduction;Released;26/05/1994;5842603;110;FALSO;2500000;tt0110308;en;The Last Seduction;Thriller;70;1994.0;0.0;0.0;2.3370412
17182;Eye for an Eye;Released;12/01/1996;26877589;101;FALSO;20000000;tt0116260;en;Eye for an Eye;Thriller;62;1996.0;0.0;0.0;1.34387945
9264;Poison Ivy;Released;08/05/1992;1829804;92;FALSO;3000000;tt0105156;en;Poison Ivy;Thriller;54;1992.0;0.0;0.0;0.6099346666666666
10560;Center Stage;Released;12/05/2000;26385941;115;FALSO;29000000;tt0210616;en;Center Stage;Drama;67;2000.0;0.0;0.0;0.9098600344827587
276905;Norm of the North;Released;14/01/2016;17062499;86;FALSO;7000000;tt1594972;en;Norm of the North;Adventure;34;2016.0;0.0;0.0;2.437499857142857
72213;Courageous;Released;30/09/2011;34522221;129;FALSO;1000000;tt1630036;en;Courageous;Drama;69;2011.0;0.0;0.0;34.522221
270938;Falcon Rising;Released;05/09/2014;11774;103;FALSO;4500000;tt2295722;en;Falcon Rising;Adventure;58;2014.0;0.0;0.0;0.0026164444444444442
10424;Jennifer Eight;Released;06/11/1992;11390479;124;FALSO;20000000;tt0104549;en;Jennifer Eight;Crime;63;1992.0;0.0;0.0;0.56952395
9024;For Love or Money;Released;01/10/1993;11146270;94;FALSO;30000000;tt0106941;en;For Love or Money;Comedy;62;1993.0;0.0;0.0;0.3715423333333333
9400;Set It Off;Released;06/11/1996;41590886;123;FALSO;9000000;tt0117603;en;Set It Off;Crime;69;1996.0;0.0;0.0;4.621209555555556
63493;The Ledge;Released;06/05/2011;610986;101;FALSO;10000000;tt1535970;en;The Ledge;Drama;65;2011.0;0.0;0.0;0.0610986
13536;City by the Sea;Released;06/09/2002;22433915;108;FALSO;40000000;tt0269095;en;City by the Sea;Crime;61;2002.0;0.0;0.0;0.560847875
52744;Falling in Love;Released;21/11/1984;11129057;102;FALSO;12000000;tt0087233;en;Falling in Love;Drama;65;1984.0;0.0;0.0;0.9274214166666667
613090;Live Twice, Love Once;Released;06/09/2019;368430;101;FALSO;1450000;tt9063902;es;Vivir dos veces;Comedy;72;2019.0;0.0;0.0;0.2540896551724138
11933;Nothing but Trouble;Released;15/02/1991;8479793;94;FALSO;40000000;tt0102558;en;Nothing but Trouble;Comedy;52;1991.0;0.0;0.0;0.211994825
10694;The Chase;Released;04/03/1994;8009329;89;FALSO;26000000;tt0109402;en;The Chase;Adventure;59;1994.0;0.0;0.0;0.3080511153846154
13972;The Women;Released;12/09/2008;50007546;114;FALSO;16000000;tt0430770;en;The Women;Comedy;51;2008.0;0.0;0.0;3.125471625
8079;Om Shanti Om;Released;07/11/2007;37707444;162;FALSO;9100000;tt1024943;hi;ओम शांति ओम;Comedy;68;2007.0;0.0;0.0;4.143675164835165
5718;King of California;Released;24/01/2007;1045786;93;FALSO;10000000;tt0388182;en;King of California;Comedy;66;2007.0;0.0;0.0;0.1045786
203793;Stalingrad;Released;09/10/2013;68129518;131;FALSO;30000000;tt1966566;ru;Сталинград;War;57;2013.0;0.0;0.0;2.2709839333333335
12145;Fierce Creatures;Released;23/01/1997;9381260;93;FALSO;25000000;tt0119115;en;Fierce Creatures;Comedy;64;1997.0;0.0;0.0;0.3752504
500916;Primal;Released;27/12/2019;146863;97;FALSO;9000000;tt7394816;en;Primal;Action;49;2019.0;0.0;0.0;0.01631811111111111
244610;The Den;Released;12/12/2013;410129;76;FALSO;500000;tt2503154;en;The Den;Horror;60;2013.0;0.0;0.0;0.820258
3877;Things We Lost in the Fire;Released;26/09/2007;2849142;113;FALSO;16000000;tt0469623;en;Things We Lost in the Fire;Drama;71;2007.0;0.0;0.0;0.178071375
2144;One Night at McCool's;Released;19/04/2001;13500000;93;FALSO;18000000;tt0203755;en;One Night at McCool's;Comedy;62;2001.0;0.0;0.0;0.75
10409;Strictly Ballroom;Released;20/08/1992;33946224;94;FALSO;3000000;tt0105488;en;Strictly Ballroom;Comedy;72;1992.0;0.0;0.0;11.315408
10935;Heaven's Gate;Released;19/11/1980;3484331;217;FALSO;44000000;tt0080855;en;Heaven's Gate;Drama;67;1980.0;1.0;0.0;0.07918934090909091
16367;Kinky Boots;Released;30/08/2005;9950133;107;FALSO;10000000;tt0434124;en;Kinky Boots;Comedy;71;2005.0;0.0;0.0;0.9950133
10744;The Cooler;Released;26/11/2003;10400000;101;FALSO;4000000;tt0318374;en;The Cooler;Romance;69;2003.0;1.0;0.0;2.6
14854;Lone Wolf McQuade;Released;15/04/1983;12232628;107;FALSO;5000000;tt0085862;en;Lone Wolf McQuade;Action;63;1983.0;0.0;0.0;2.4465256
16235;Amityville II: The Possession;Released;24/09/1982;12534817;104;FALSO;5000000;tt0083550;en;Amityville II: The Possession;Horror;56;1982.0;0.0;0.0;2.5069634
9403;Private Parts;Released;07/03/1997;41230799;109;FALSO;28000000;tt0119951;en;Private Parts;Comedy;69;1997.0;0.0;0.0;1.4725285357142857
21845;Rookie of the Year;Released;07/07/1993;56500758;103;FALSO;31000000;tt0107985;en;Rookie of the Year;Family;61;1993.0;0.0;0.0;1.8226050967741936
19405;Recess: School's Out;Released;27/01/2001;44460850;82;FALSO;10000000;tt0265632;en;Recess: School's Out;Science Fiction;65;2001.0;0.0;0.0;4.446085
253414;Rock the Kasbah;Released;22/10/2015;3020664;100;FALSO;15000000;tt3164256;en;Rock the Kasbah;Comedy;55;2015.0;0.0;0.0;0.2013776
109417;Battle of the Year;Released;21/09/2013;16549477;110;FALSO;20000000;tt1532958;en;Battle of the Year;Music;50;2013.0;0.0;0.0;0.82747385
10691;Crazy/Beautiful;Released;29/06/2001;16929123;99;FALSO;13000000;tt0250224;en;Crazy/Beautiful;Drama;64;2001.0;0.0;0.0;1.3022402307692307
