match_id,date,odd_1,odd_2,surface,round,tournament_type,rank_diff,wins2meses_p1,wins2meses_p2,ratio_superficie_p1,ratio_superficie_p2,h2h,ratio_ronda_p1,ratio_ronda_p2,experiencia_p1,experiencia_p2,target,is_new_p1,is_new_p2
22693,2016-07-04,0.549738219895288,0.450261780104712,Grass,4th Round,GS,4.0,0.8421052631578947,0.8333333333333334,0.8333333333333334,0.6923076923076923,0.5,0.5,0.8181818181818182,171,306,0,0,0
22694,2016-07-04,0.450261780104712,0.549738219895288,Grass,4th Round,GS,67.0,0.42857142857142855,0.6,0.55,0.525,1.0,0.4,0.375,260,451,1,0,0
22695,2016-07-04,0.6563245823389022,0.3436754176610979,Grass,4th Round,GS,-15.0,0.7272727272727273,0.75,0.6333333333333333,0.5952380952380952,1.0,0.4117647058823529,0.0,369,367,0,0,0
22696,2016-07-04,0.8426966292134831,0.1573033707865168,Grass,4th Round,GS,-13.0,0.9333333333333333,0.75,0.8909090909090909,0.6153846153846154,0.7,0.875,0.5384615384615384,470,453,1,0,0
22697,2016-07-04,0.4300518134715025,0.5699481865284974,Grass,4th Round,GS,4.0,0.6666666666666666,0.7777777777777778,0.59375,0.8372093023255814,0.5,0.5384615384615384,0.75,412,382,0,0,0
22698,2016-07-05,0.549738219895288,0.450261780104712,Grass,Quarterfinals,GS,-1.0,0.6666666666666666,0.8333333333333334,0.7,0.7037037037037037,0.0,0.6363636363636364,0.6923076923076923,430,307,1,0,0
22699,2016-07-05,0.398477157360406,0.6015228426395939,Grass,Quarterfinals,GS,88.0,0.5,0.8,0.5609756097560976,0.8409090909090909,0.5,0.4375,0.6666666666666666,261,383,0,0,0
22700,2016-07-05,0.8810572687224669,0.118942731277533,Grass,Quarterfinals,GS,-22.0,0.9375,0.6,0.8928571428571429,0.48484848484848486,1.0,0.8133333333333334,0.4222222222222222,471,389,1,0,0
22701,2016-07-05,0.6818181818181818,0.3181818181818181,Grass,Quarterfinals,GS,-32.0,0.8666666666666667,0.7692307692307693,0.6808510638297872,0.6046511627906976,0.6,0.4,0.4666666666666667,466,368,0,0,0
22702,2016-07-07,0.8810572687224669,0.118942731277533,Grass,Semifinals,GS,-49.0,0.9411764705882353,0.7857142857142857,0.8947368421052632,0.6136363636363636,1.0,0.85,0.6,472,369,1,0,0
22703,2016-07-07,0.281183932346723,0.7188160676532769,Grass,Semifinals,GS,4.0,0.8181818181818182,0.7,0.8444444444444444,0.7049180327868853,0.5,0.631578947368421,0.5405405405405406,384,431,0,0,0
22704,2016-07-09,0.7619047619047619,0.238095238095238,Grass,The Final,GS,-3.0,0.9444444444444444,0.7272727272727273,0.896551724137931,0.7096774193548387,0.7142857142857143,0.803921568627451,0.47368421052631576,473,432,1,0,0
22705,2016-07-11,0.5585106382978724,0.4414893617021276,Clay,1st Round,WTA250_o_menor,-63.0,0.0,0.3333333333333333,0.5227272727272727,0.0,0.3333333333333333,0.36666666666666664,0.4117647058823529,105,26,0,0,0
22706,2016-07-11,0.6880733944954128,0.3119266055045871,Clay,1st Round,WTA250_o_menor,-42.0,0.0,0.0,0.4074074074074074,0.3333333333333333,0.5,0.5454545454545454,0.2727272727272727,227,15,1,0,0
22707,2016-07-11,0.5,0.5,Clay,1st Round,WTA250_o_menor,44.0,0.0,0.25,0.47368421052631576,0.4375,0.5,0.4090909090909091,0.2916666666666667,35,38,0,0,0
22708,2016-07-12,0.5,0.5,Clay,1st Round,WTA250_o_menor,-49.0,0.0,0.0,0.4,0.42857142857142855,0.5,0.3333333333333333,0.391304347826087,9,74,1,1,0
22709,2016-07-12,0.25,0.75,Clay,1st Round,WTA250_o_menor,122.0,0.0,0.3333333333333333,0.2692307692307692,0.5663716814159292,0.5,0.37254901960784315,0.5147058823529411,76,246,0,0,0
22710,2016-07-12,0.6626506024096386,0.3373493975903614,Clay,1st Round,WTA250_o_menor,-99.0,0.3333333333333333,0.0,0.35714285714285715,0.45,1.0,0.4966442953020134,0.2727272727272727,282,32,1,0,0
22711,2016-07-12,0.2903930131004367,0.7096069868995633,Clay,1st Round,WTA250_o_menor,47.0,0.25,0.2857142857142857,0.4883720930232558,0.5217391304347826,1.0,0.4146341463414634,0.5238095238095238,69,42,0,0,0
22712,2016-07-12,0.75,0.25,Clay,1st Round,WTA250_o_menor,-196.0,0.0,0.0,0.5581395348837209,0.4,0.5,0.5365853658536586,0.4,76,0,1,0,1
22713,2016-07-12,0.3373493975903614,0.6626506024096386,Clay,1st Round,WTA250_o_menor,113.0,0.3333333333333333,0.2,0.3684210526315789,0.6748768472906403,1.0,0.39473684210526316,0.6797752808988764,62,521,0,0,0
22714,2016-07-12,0.7662835249042146,0.2337164750957854,Clay,1st Round,WTA250_o_menor,-67.0,0.5,0.0,0.4268292682926829,0.0,0.5,0.4152542372881356,0.0,192,2,1,0,1
22715,2016-07-12,0.7662835249042146,0.2337164750957854,Clay,1st Round,WTA250_o_menor,13.0,0.0,0.0,0.4,0.4,0.5,0.0,0.4,1,0,0,1,1
22716,2016-07-12,0.5376344086021505,0.4623655913978494,Clay,1st Round,WTA250_o_menor,-35.0,0.25,0.0,0.6165413533834586,0.5,0.5,0.5340909090909091,0.8,418,9,1,0,1
22717,2016-07-12,0.7322175732217574,0.2677824267782427,Clay,1st Round,WTA250_o_menor,-61.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.47368421052631576,0.0,34,1,0,0,1
22718,2016-07-12,0.7234042553191489,0.2765957446808511,Clay,1st Round,WTA250_o_menor,-255.0,0.5555555555555556,0.0,0.4411764705882353,0.4,0.5,0.49122807017543857,0.4,109,0,1,0,1
22719,2016-07-12,0.0958408679927667,0.9041591320072332,Clay,1st Round,WTA250_o_menor,195.0,0.0,0.7777777777777778,0.3333333333333333,0.6732673267326733,0.5,0.6,0.5934065934065934,8,308,0,1,0
22720,2016-07-13,0.4225721784776903,0.5774278215223098,Clay,2nd Round,WTA250_o_menor,31.0,0.42857142857142855,0.5,0.5701754385964912,0.3684210526315789,0.5,0.36231884057971014,0.36585365853658536,247,283,1,0,0
22721,2016-07-13,0.1883116883116883,0.8116883116883117,Clay,2nd Round,WTA250_o_menor,116.0,1.0,0.375,1.0,0.5416666666666666,0.5,0.5,0.5,10,43,0,0,0
22722,2016-07-13,0.6880733944954128,0.3119266055045871,Clay,2nd Round,WTA250_o_menor,-30.0,0.5555555555555556,0.5,0.43373493975903615,0.16666666666666666,0.5,0.32,0.16666666666666666,193,27,1,0,0
22723,2016-07-13,0.625,0.375,Clay,2nd Round,WTA250_o_menor,-71.0,0.4,1.0,0.47058823529411764,0.41818181818181815,0.5,0.5,0.273972602739726,39,228,0,0,0
22724,2016-07-14,0.8641975308641975,0.1358024691358024,Clay,2nd Round,WTA250_o_menor,-147.0,0.25,1.0,0.5681818181818182,1.0,0.5,0.4090909090909091,0.4,77,1,1,0,1
22725,2016-07-14,0.3373493975903614,0.6626506024096386,Clay,2nd Round,WTA250_o_menor,33.0,0.0,0.6,0.42857142857142855,0.45714285714285713,0.5,0.6666666666666666,0.5714285714285714,16,110,0,0,0
22726,2016-07-14,0.913621262458472,0.0863787375415282,Clay,2nd Round,WTA250_o_menor,-151.0,0.8,1.0,0.6764705882352942,0.5,0.5,0.6578947368421053,0.4,309,2,1,0,1
22727,2016-07-15,0.354679802955665,0.645320197044335,Clay,Quarterfinals,WTA250_o_menor,41.0,0.5,0.4444444444444444,0.5739130434782609,0.56,0.5,0.38095238095238093,0.25,248,44,0,0,0
22728,2016-07-15,0.3119266055045871,0.6880733944954128,Clay,Quarterfinals,WTA250_o_menor,70.0,1.0,0.6,0.42857142857142855,0.44047619047619047,0.5,0.45454545454545453,0.38461538461538464,229,194,1,0,0
22729,2016-07-15,0.5890052356020942,0.4109947643979057,Clay,Quarterfinals,WTA250_o_menor,-45.0,0.3333333333333333,0.6363636363636364,0.6764705882352942,0.4722222222222222,0.5,0.5454545454545454,0.26666666666666666,522,111,0,0,0
22730,2016-07-15,0.8283132530120482,0.1716867469879518,Clay,Quarterfinals,WTA250_o_menor,-49.0,0.8181818181818182,0.4,0.6796116504854369,0.5777777777777777,0.5,0.675,0.2222222222222222,310,78,1,0,0
22731,2016-07-16,0.6563245823389022,0.3436754176610979,Clay,Semifinals,WTA250_o_menor,-23.0,0.5,0.6666666666666666,0.5769230769230769,0.4864864864864865,0.5,1.0,0.5,45,112,0,0,0
22732,2016-07-16,0.893743793445879,0.1062562065541211,Clay,Semifinals,WTA250_o_menor,-139.0,0.8333333333333334,1.0,0.6826923076923077,0.43859649122807015,1.0,0.6785714285714286,0.25,311,230,1,0,0
22733,2016-07-17,0.2077464788732394,0.7922535211267606,Clay,The Final,WTA250_o_menor,61.0,0.6923076923076923,0.8461538461538461,0.5,0.6857142857142857,0.5,0.5,0.631578947368421,113,312,0,0,0
22734,2016-07-11,0.4414893617021276,0.5585106382978724,Clay,1st Round,WTA250_o_menor,-51.0,0.0,0.0,0.5,0.5517241379310345,0.5,0.5,0.39814814814814814,3,191,1,1,0
22735,2016-07-11,0.5376344086021505,0.4623655913978494,Clay,1st Round,WTA250_o_menor,5.0,0.5,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.35,10,33,0,0,0
22736,2016-07-11,0.4414893617021276,0.5585106382978724,Clay,1st Round,WTA250_o_menor,-40.0,0.6,0.0,0.2727272727272727,0.0,0.5,0.4528301886792453,0.0,92,3,1,0,1
22737,2016-07-11,0.5,0.5,Clay,1st Round,WTA250_o_menor,-12.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.375,0.5,13,7,0,0,1
22738,2016-07-11,0.5890052356020942,0.4109947643979057,Clay,1st Round,WTA250_o_menor,-68.0,0.0,0.0,0.40625,0.25,0.5,0.34615384615384615,0.29411764705882354,83,22,1,0,0
22739,2016-07-11,0.7322175732217574,0.2677824267782427,Clay,1st Round,WTA250_o_menor,-301.0,0.0,0.0,0.5714285714285714,0.25,0.5,0.3333333333333333,0.3333333333333333,7,16,0,1,0
22740,2016-07-12,0.8143322475570033,0.1856677524429967,Clay,1st Round,WTA250_o_menor,-131.0,0.6363636363636364,0.3333333333333333,0.6404494382022472,0.25,0.5,0.5625,0.3333333333333333,220,10,1,0,0
22741,2016-07-12,0.4414893617021276,0.5585106382978724,Clay,1st Round,WTA250_o_menor,51.0,0.0,0.25,0.48148148148148145,0.532608695652174,1.0,0.4895833333333333,0.4727272727272727,172,207,0,0,0
22742,2016-07-14,0.5376344086021505,0.4623655913978494,Clay,1st Round,WTA250_o_menor,48.0,0.6,0.25,0.5,0.46808510638297873,0.5,0.8333333333333334,0.5643564356435643,12,206,1,0,0
22743,2016-07-14,0.8426966292134831,0.1573033707865168,Clay,1st Round,WTA250_o_menor,-770.0,0.5555555555555556,0.0,0.725,0.4,0.5,0.7459016393442623,0.4,592,0,0,0,1
22744,2016-07-14,0.7922535211267606,0.2077464788732394,Clay,1st Round,WTA250_o_menor,-245.0,0.3333333333333333,0.0,0.375,0.5897435897435898,0.5,0.3783783783783784,0.6625,59,219,1,0,0
22745,2016-07-14,0.2677824267782427,0.7322175732217574,Clay,1st Round,WTA250_o_menor,3.0,0.0,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.5,0.38461538461538464,0.38235294117647056,171,52,0,0,0
22746,2016-07-15,0.3373493975903614,0.6626506024096386,Clay,1st Round,WTA250_o_menor,53.0,0.25,0.8461538461538461,0.5116279069767442,0.5306122448979592,0.5,0.5277777777777778,0.5121951219512195,71,162,1,0,0
22747,2016-07-15,0.118942731277533,0.8810572687224669,Clay,1st Round,WTA250_o_menor,83.0,0.4,0.8461538461538461,0.24242424242424243,0.5576923076923077,0.0,0.44144144144144143,0.44285714285714284,200,125,0,0,0
22748,2016-07-15,0.6626506024096386,0.3373493975903614,Clay,1st Round,WTA250_o_menor,-77.0,0.7,0.6666666666666666,0.44,0.4186046511627907,0.0,0.45348837209302323,0.4690265486725664,157,209,1,0,0
22749,2016-07-15,0.3923076923076922,0.6076923076923076,Clay,1st Round,WTA250_o_menor,37.0,0.6666666666666666,0.42857142857142855,0.5172413793103449,0.5607476635514018,0.0,0.43636363636363634,0.5987654320987654,94,333,0,0,0
22750,2016-07-15,0.625,0.375,Clay,2nd Round,WTA250_o_menor,3.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.30434782608695654,0.5,0.2,0.34615384615384615,13,93,1,0,0
22751,2016-07-15,0.6880733944954128,0.3119266055045871,Clay,2nd Round,WTA250_o_menor,-43.0,0.42857142857142855,1.0,0.5607476635514018,0.6666666666666666,0.5,0.44329896907216493,0.0,333,4,0,0,1
22752,2016-07-15,0.9049773755656108,0.0950226244343891,Clay,2nd Round,WTA250_o_menor,-402.0,0.8461538461538461,1.0,0.5576923076923077,0.3076923076923077,0.5,0.4375,0.0,125,17,1,0,0
22753,2016-07-15,0.8283132530120482,0.1716867469879518,Clay,2nd Round,WTA250_o_menor,-705.0,0.42857142857142855,1.0,0.2857142857142857,1.0,0.5,0.5714285714285714,0.4,34,1,0,0,1
22754,2016-07-15,0.5585106382978724,0.4414893617021276,Clay,2nd Round,WTA250_o_menor,15.0,0.42857142857142855,0.25,0.3157894736842105,0.5116279069767442,0.0,0.38461538461538464,0.45454545454545453,53,71,1,0,0
22755,2016-07-15,0.4387755102040816,0.5612244897959184,Clay,2nd Round,WTA250_o_menor,55.0,0.42857142857142855,0.7,0.4117647058823529,0.44,0.5,0.35714285714285715,0.5128205128205128,60,157,0,0,0
22756,2016-07-15,0.6626506024096386,0.3373493975903614,Clay,2nd Round,WTA250_o_menor,-80.0,0.4,0.5,0.5376344086021505,0.75,0.5,0.5272727272727272,0.5,208,8,1,0,1
22757,2016-07-15,0.1358024691358024,0.8641975308641975,Clay,2nd Round,WTA250_o_menor,97.0,0.5,0.7,0.42424242424242425,0.6444444444444445,0.5,0.4,0.5263157894736842,84,221,0,0,0
22758,2016-07-16,0.2708333333333333,0.7291666666666667,Clay,Quarterfinals,WTA250_o_menor,759.0,1.0,0.75,1.0,0.46153846153846156,0.5,0.4,0.4666666666666667,2,159,1,1,0
22759,2016-07-16,0.549738219895288,0.450261780104712,Clay,Quarterfinals,WTA250_o_menor,-5.0,0.5,0.7142857142857143,0.35,0.625,0.5,0.0,0.0,54,14,0,0,0
22760,2016-07-16,0.8426966292134831,0.1573033707865168,Clay,Quarterfinals,WTA250_o_menor,-38.0,0.7272727272727273,0.5,0.6483516483516484,0.5425531914893617,1.0,0.5454545454545454,0.4090909090909091,222,209,1,0,0
22761,2016-07-16,0.1883116883116883,0.8116883116883117,Clay,Quarterfinals,WTA250_o_menor,92.0,1.0,0.8666666666666667,0.75,0.5740740740740741,0.5,0.4,0.45454545454545453,5,127,0,1,0
22762,2016-07-16,0.6015228426395939,0.398477157360406,Clay,Semifinals,WTA250_o_menor,-692.0,0.7142857142857143,1.0,0.625,1.0,0.5,0.4,0.4,14,2,1,0,1
22763,2016-07-16,0.6203473945409429,0.3796526054590571,Clay,Semifinals,WTA250_o_menor,-9.0,0.7272727272727273,0.8666666666666667,0.6483516483516484,0.5740740740740741,0.0,0.5,0.4,222,127,0,0,0
22764,2016-07-17,0.238095238095238,0.7619047619047619,Clay,The Final,WTA250_o_menor,79.0,0.7777777777777778,0.875,0.7,0.5892857142857143,1.0,0.4,1.0,16,129,1,0,0
22765,2016-07-18,0.4225721784776903,0.5774278215223098,Clay,1st Round,WTA250_o_menor,-2.0,0.0,0.3333333333333333,0.5,0.5217391304347826,0.5,0.7368421052631579,0.45714285714285713,43,201,0,0,0
22766,2016-07-18,0.5774278215223098,0.4225721784776903,Clay,1st Round,WTA250_o_menor,-100.0,0.0,0.0,0.5111111111111111,0.0,0.5,0.36065573770491804,0.0,106,2,1,0,1
22767,2016-07-19,0.3373493975903614,0.6626506024096386,Clay,1st Round,WTA250_o_menor,42.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6731707317073171,0.0,0.32,0.6815642458100558,40,523,0,0,0
22768,2016-07-19,0.645320197044335,0.354679802955665,Clay,1st Round,WTA250_o_menor,-56.0,0.4444444444444444,0.25,0.5555555555555556,0.5714285714285714,0.5,0.5454545454545454,0.45,46,35,1,0,0
22769,2016-07-19,0.4623655913978494,0.5376344086021505,Clay,1st Round,WTA250_o_menor,-71.0,0.25,0.0,0.4772727272727273,0.5454545454545454,0.5,0.40476190476190477,0.3944954128440367,70,192,0,0,0
22770,2016-07-19,0.4225721784776903,0.5774278215223098,Clay,1st Round,WTA250_o_menor,-12.0,0.25,0.25,0.2222222222222222,0.35,0.5,0.2857142857142857,0.38461538461538464,11,63,1,0,0
22771,2016-07-19,0.3373493975903614,0.6626506024096386,Clay,1st Round,WTA250_o_menor,5.0,0.4,0.4,0.14285714285714285,0.5111111111111111,0.5,0.4444444444444444,0.5405405405405406,28,73,0,0,0
22772,2016-07-19,0.5585106382978724,0.4414893617021276,Clay,1st Round,WTA250_o_menor,-51.0,0.6363636363636364,0.4,0.4528301886792453,0.5,0.5,0.45977011494252873,0.5512820512820513,160,323,1,0,0
22773,2016-07-19,0.3923076923076922,0.6076923076923076,Clay,1st Round,WTA250_o_menor,18.0,0.42857142857142855,0.2857142857142857,0.5689655172413793,0.5596330275229358,0.3333333333333333,0.5182481751824818,0.6012269938650306,249,335,0,0,0
22774,2016-07-19,0.5376344086021505,0.4623655913978494,Clay,1st Round,WTA250_o_menor,-26.0,0.375,0.5,0.3888888888888889,0.5,0.5,0.39473684210526316,0.42857142857142855,61,95,1,0,0
22775,2016-07-19,0.25,0.75,Clay,1st Round,WTA250_o_menor,57.0,0.0,0.5,0.3,0.5368421052631579,0.5,0.3333333333333333,0.4774774774774775,14,210,0,0,0
22776,2016-07-19,0.2765957446808511,0.7234042553191489,Clay,1st Round,WTA250_o_menor,85.0,0.0,0.8125,0.4727272727272727,0.5789473684210527,0.5,0.4845360824742268,0.4507042253521127,173,130,1,0,0
22777,2016-07-19,0.4109947643979057,0.5890052356020942,Clay,1st Round,WTA250_o_menor,40.0,0.375,0.6428571428571429,0.25,0.48717948717948717,0.5,0.38095238095238093,0.5,35,114,0,0,0
22778,2016-07-19,0.7096069868995633,0.2903930131004367,Clay,1st Round,WTA250_o_menor,-43.0,0.8,0.0,0.7272727272727273,0.5,0.5,0.8571428571428571,0.47368421052631576,17,33,1,0,0
22779,2016-07-20,0.0458882326215356,0.9541117673784644,Clay,1st Round,WTA250_o_menor,662.0,0.0,0.7272727272727273,0.4,0.6224489795918368,0.5,0.4,0.6585365853658537,0,433,0,1,0
22780,2016-07-20,0.5585106382978724,0.4414893617021276,Clay,2nd Round,WTA250_o_menor,6.0,0.5,0.2,0.5268817204301075,0.4583333333333333,0.0,0.49019607843137253,0.4666666666666667,202,207,1,0,0
22781,2016-07-20,0.3923076923076922,0.6076923076923076,Clay,2nd Round,WTA250_o_menor,-39.0,0.2,0.4444444444444444,0.5217391304347826,0.42105263157894735,1.0,0.391304347826087,0.3333333333333333,107,62,0,0,0
22782,2016-07-20,0.5774278215223098,0.4225721784776903,Clay,2nd Round,WTA250_o_menor,-47.0,0.42857142857142855,0.8181818181818182,0.6747572815533981,0.75,0.5,0.6064516129032258,0.3333333333333333,524,18,1,0,0
22783,2016-07-20,0.3119266055045871,0.6880733944954128,Clay,2nd Round,WTA250_o_menor,126.0,0.3333333333333333,0.5,0.550561797752809,0.5714285714285714,0.5,0.4883720930232558,0.5384615384615384,193,47,0,0,0
22784,2016-07-21,0.5,0.5,Clay,2nd Round,WTA250_o_menor,-12.0,0.7,0.6666666666666666,0.46296296296296297,0.5,0.5,0.525,0.5862068965517241,161,115,1,0,0
22785,2016-07-21,0.354679802955665,0.645320197044335,Clay,2nd Round,WTA250_o_menor,63.0,0.4,0.5714285714285714,0.3,0.5416666666666666,0.5,0.3333333333333333,0.5357142857142857,12,211,0,0,0
22786,2016-07-21,0.625,0.375,Clay,2nd Round,WTA250_o_menor,-33.0,0.42857142857142855,0.25,0.5636363636363636,0.48214285714285715,0.0,0.4387755102040816,0.3829787234042553,336,174,1,0,0
22787,2016-07-22,0.2903930131004367,0.7096069868995633,Clay,Quarterfinals,WTA250_o_menor,58.0,0.5,0.5454545454545454,0.5217391304347826,0.5862068965517241,0.5,0.375,0.4,74,48,0,0,0
22788,2016-07-22,0.5,0.5,Clay,Quarterfinals,WTA250_o_menor,-12.0,0.5,0.6,0.5675675675675675,0.5319148936170213,0.5,0.52,0.65,337,203,1,0,0
22789,2016-07-22,0.4623655913978494,0.5376344086021505,Clay,Quarterfinals,WTA250_o_menor,-45.0,0.7272727272727273,0.625,0.4727272727272727,0.5463917525773195,0.5,0.4375,0.391304347826087,162,212,0,0,0
22790,2016-07-22,0.375,0.625,Clay,Quarterfinals,WTA250_o_menor,67.0,0.5,0.5,0.45,0.6763285024154589,0.0,0.5,0.5373134328358209,63,525,1,0,0
22791,2016-07-23,0.549738219895288,0.450261780104712,Clay,Semifinals,WTA250_o_menor,-10.0,0.6666666666666666,0.5454545454545454,0.5510204081632653,0.47619047619047616,0.5,0.3333333333333333,0.0,213,64,0,0,0
22792,2016-07-24,0.549738219895288,0.450261780104712,Clay,The Final,WTA250_o_menor,-52.0,0.5833333333333334,0.5833333333333334,0.6,0.5,0.5,0.0,0.4,49,65,1,0,0
22793,2016-07-18,0.5376344086021505,0.4623655913978494,Hard,1st Round,WTA500,48.0,0.6,0.2,0.4,0.5,0.5,0.6363636363636364,0.4375,20,27,0,0,0
22794,2016-07-18,0.893743793445879,0.1062562065541211,Hard,1st Round,WTA500,14.0,0.375,0.0,0.3684210526315789,0.4,0.5,0.3181818181818182,0.4,74,0,1,0,1
22795,2016-07-18,0.2677824267782427,0.7322175732217574,Hard,1st Round,WTA500,98.0,0.0,0.5714285714285714,0.4,0.4909090909090909,0.5,0.0,0.5860215053763441,1,406,0,1,0
22796,2016-07-19,0.6076923076923076,0.3923076923076922,Hard,1st Round,WTA500,-66.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.14285714285714285,0.5,10,3,1,0,1
22797,2016-07-19,0.1458607095926412,0.8541392904073586,Hard,1st Round,WTA500,275.0,0.0,0.0,0.0,0.475,0.5,0.0,0.5333333333333333,4,52,0,1,0
22798,2016-07-19,0.8283132530120482,0.1716867469879518,Hard,1st Round,WTA500,-89.0,0.5555555555555556,0.0,0.3924050632911392,0.14285714285714285,0.5,0.44155844155844154,0.21428571428571427,130,20,1,0,0
22799,2016-07-19,0.6076923076923076,0.3923076923076922,Hard,1st Round,WTA500,-58.0,0.6666666666666666,0.5,0.4666666666666667,0.4,0.5,0.6363636363636364,0.5,22,7,0,0,1
22800,2016-07-19,0.2677824267782427,0.7322175732217574,Hard,1st Round,WTA500,100.0,0.0,0.5,0.46258503401360546,0.432,0.0,0.4827586206896552,0.559322033898305,207,214,1,0,0
22801,2016-07-19,0.5,0.5,Hard,1st Round,WTA500,32.0,0.0,0.0,0.30303030303030304,0.4642857142857143,0.0,0.3333333333333333,0.48,61,43,0,0,0
22802,2016-07-19,0.5376344086021505,0.4623655913978494,Hard,1st Round,WTA500,26.0,0.5714285714285714,0.16666666666666666,0.4177215189873418,0.4513888888888889,1.0,0.41025641025641024,0.49612403100775193,143,242,1,0,0
22803,2016-07-20,0.6626506024096386,0.3373493975903614,Hard,1st Round,WTA500,-165.0,0.4444444444444444,0.0,0.55,0.42857142857142855,0.5,0.5789473684210527,0.5,40,7,0,0,1
22804,2016-07-20,0.5376344086021505,0.4623655913978494,Hard,1st Round,WTA500,73.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.4375,0.6666666666666666,26,10,1,0,0
22805,2016-07-20,0.645320197044335,0.354679802955665,Hard,2nd Round,WTA500,-23.0,0.625,0.4444444444444444,0.49321266968325794,0.3793103448275862,0.5,0.5,0.4117647058823529,407,75,0,0,0
22806,2016-07-20,0.8116883116883117,0.1883116883116883,Hard,2nd Round,WTA500,-126.0,0.5454545454545454,0.6666666666666666,0.5526315789473685,0.5,0.5,0.47619047619047616,1.0,78,8,1,0,1
22807,2016-07-20,0.2677824267782427,0.7322175732217574,Hard,2nd Round,WTA500,39.0,0.3333333333333333,0.6,0.5263157894736842,0.4,0.5,0.3333333333333333,0.34285714285714286,28,131,0,0,0
22808,2016-07-21,0.8283132530120482,0.1716867469879518,Hard,2nd Round,WTA500,-80.0,0.8,0.2,0.763265306122449,0.4827586206896552,0.5,0.8041237113402062,0.36363636363636365,385,44,1,0,0
22809,2016-07-21,0.2765957446808511,0.7234042553191489,Hard,2nd Round,WTA500,57.0,0.5,0.625,0.2,0.425,0.5,0.0,0.4857142857142857,11,144,0,0,0
22810,2016-07-21,0.8283132530120482,0.1716867469879518,Hard,2nd Round,WTA500,-144.0,0.8461538461538461,1.0,0.564935064935065,0.46621621621621623,0.7142857142857143,0.6893939393939394,0.48148148148148145,467,208,1,0,0
22811,2016-07-21,0.354679802955665,0.645320197044335,Hard,2nd Round,WTA500,1.0,0.5,1.0,0.38461538461538464,0.5,0.5,0.42857142857142855,0.5,27,8,0,0,1
22812,2016-07-22,0.6626506024096386,0.3373493975903614,Hard,2nd Round,WTA500,-36.0,0.8,0.3333333333333333,0.46551724137931033,0.4878048780487805,0.5,0.5,0.25,172,53,1,0,0
22813,2016-07-22,0.25,0.75,Hard,Quarterfinals,WTA500,56.0,0.5,0.5833333333333334,0.3898305084745763,0.5641025641025641,0.5,0.42857142857142855,0.25,76,79,0,0,0
22814,2016-07-22,0.6880733944954128,0.3119266055045871,Hard,Quarterfinals,WTA500,-24.0,0.8571428571428571,0.6363636363636364,0.5663430420711975,0.4074074074074074,0.5,0.39344262295081966,0.25,468,132,1,0,0
22815,2016-07-23,0.2169981916817359,0.783001808318264,Hard,Quarterfinals,WTA500,196.0,1.0,0.8181818181818182,0.5555555555555556,0.7642276422764228,0.5,0.4,0.6727272727272727,9,386,0,1,0
22816,2016-07-23,0.398477157360406,0.6015228426395939,Hard,Semifinals,WTA500,6.0,0.6153846153846154,0.8666666666666667,0.575,0.567741935483871,0.0,0.0,0.6363636363636364,80,469,1,0,0
22817,2016-07-24,0.3181818181818181,0.6818181818181818,Hard,Semifinals,WTA500,71.0,0.75,0.8333333333333334,0.43209876543209874,0.7651821862348178,0.0,0.42857142857142855,0.6153846153846154,145,387,0,0,0
22818,2016-07-24,0.5,0.5,Hard,The Final,WTA500,11.0,0.6428571428571429,0.8333333333333334,0.5853658536585366,0.7651821862348178,0.5,0.4,0.6666666666666666,81,387,1,0,0
22819,2016-07-18,0.2169981916817359,0.783001808318264,Hard,1st Round,WTA250_o_menor,151.0,0.0,0.6666666666666666,0.38524590163934425,0.6185897435897436,0.5,0.41732283464566927,0.7310344827586207,199,502,0,0,0
22820,2016-07-18,0.5,0.5,Hard,1st Round,WTA250_o_menor,-11.0,0.4444444444444444,0.5555555555555556,0.5327102803738317,0.48484848484848486,0.5,0.5286624203821656,0.5,346,97,1,0,0
22821,2016-07-19,0.3119266055045871,0.6880733944954128,Hard,1st Round,WTA250_o_menor,89.0,0.0,0.25,0.5,0.375,0.5,0.7,0.36666666666666664,19,143,0,0,0
22822,2016-07-19,0.4864864864864864,0.5135135135135135,Hard,1st Round,WTA250_o_menor,-299.0,0.0,0.0,0.25,0.41935483870967744,0.5,0.3,0.5092592592592593,14,206,1,0,0
22823,2016-07-19,0.6626506024096386,0.3373493975903614,Hard,1st Round,WTA250_o_menor,-346.0,0.0,0.0,0.0,0.4,0.5,0.0,0.4,6,0,0,1,1
22824,2016-07-19,0.8426966292134831,0.1573033707865168,Hard,1st Round,WTA250_o_menor,-367.0,0.5555555555555556,0.0,0.3409090909090909,0.0,0.5,0.4583333333333333,0.0,87,1,1,0,1
